0,1,10.151755319706355
0,2,-12.810199072811567
0,3,3.9727711257909601
0,4,17.962121704869826
0,5,6.8175223055205532
0,6,1.1326219272345368
0,7,-4.3907354330043598
0,8,27.373070611623536
0,9,1.784618211001016
0,10,-15.697908886370909
0,11,-13.974920059124186
0,12,-9.5257636902635276
0,13,13.729907135257079
0,14,-6.3368681671829821
0,15,2.3276221709036982
0,16,-1.6131388546298673
0,17,14.37882337249018
0,18,-16.461995301053424
0,19,8.975505160010389
0,20,-25.84419734073834
0,21,21.063831996700692
0,22,-9.6476511535458584
0,23,-142.92763157894737
0,24,-24.514808031973924
0,25,-5.5859385086064979
0,26,21.394501378631471
0,27,9.3543516500592503
0,28,18.120329655558404
0,29,3.8169539253051186
0,30,21.324197896886524
0,31,22.894745292884469
0,32,17.003799021959733
0,33,-9.859254982554658
0,34,1.6965608598838944
0,35,21.426916661407265
0,36,17.849254261226502
0,37,3.2851587881741238
0,38,-32.435047072310319
0,39,13.524626136619517
0,40,-3.7355204671052156
0,41,25.201262600516976
0,42,-30.083420308229481
0,43,4.2671524620881609
0,44,-12.564221879129489
0,45,-21.165404058103622
0,46,-8.7825351677752046
0,47,3.4514097867544837
0,48,-1.382233182313461
0,49,-2.3949780918150418
0,50,2.4716310070103908
0,51,-16.699935037926224
0,52,-28.688919826610892
0,53,-6.6859724920376919
0,54,3.4572687240312741
0,55,-7.3047840868950873
0,56,61.500357874399548
0,57,-34.682232605078276
0,58,-17.097273252400523
0,59,12.901296650145651
0,60,-35.554625851404694
0,61,-9.7960886282306614
0,62,-4.4119188780993408
0,63,15.720526727095574
0,64,-15.712692908802609
0,65,-31.72686290789008
0,66,19.593273215477474
0,67,10.597213784552224
0,68,-29.568530901511703
0,69,10.459369704292502
0,70,8.5208485359434754
0,71,-19.577622292713176
0,72,-5.6827054900582965
0,73,-12.960152401513044
0,74,24.662510644047057
0,75,-15.48401512337103
0,76,-24.740848418135801
0,77,-1.1439133994587616
0,78,-7.7363517933961869
0,79,-33.935247792538384
0,80,-4.8625251175011694
0,81,-31.062933783530301
0,82,15.13182123272575
0,83,11.945238123554281
0,84,0.92720950601080476
0,85,-16.075382249090566
0,86,-3.4535385480401657
0,87,6.2338150397988361
0,88,-12.83509449160332
0,89,7.7005543738968996
0,90,-45.677088676857842
0,91,-14.349564387158386
0,92,-0.39810848807237831
0,93,2.9268236319187158
0,94,5.555489415916397
0,95,12.767094645426969
0,96,-13.181811269604118
0,97,-5.6902522678158967
0,98,-9.8358490561099501
0,99,-22.82581300701106
0,100,-3.011152570045462
0,101,17.563873285256388
0,102,39.083048904909674
0,103,-4.9069971423479082
0,104,-5.7573573613468216
0,105,-28.298294556360098
0,106,-25.452629008104594
0,107,-142.92763157894737
0,108,-20.291094033943018
0,109,2.2946603498163376
0,110,-13.858212741495638
0,111,-11.885583287426734
0,112,-9.0935406812981512
1,0,-13.401357654384825
1,2,-18.860320901948587
1,3,2.6551410771240378
1,4,19.830599891223329
1,5,16.015414875138646
1,6,3.7084920494226945
1,7,5.8270111998136978
1,8,20.744687502054333
1,9,-3.318026374110953
1,10,-8.3800759447754913
1,11,-12.85799431829448
1,12,-18.256948347785521
1,13,6.3398796274614515
1,14,-10.744730521825291
1,15,-0.2578475537507699
1,16,-6.3169979207549867
1,17,18.250092059537209
1,18,-24.549890264662189
1,19,8.0617104585420858
1,20,-20.578361581216761
1,21,19.652812781232988
1,22,-6.8648606520975264
1,23,-155.13108614232206
1,24,-18.437766528627293
1,25,-12.819003054304549
1,26,7.5049689317677402
1,27,4.8707824280363621
1,28,0.97194114835254497
1,29,-4.4279117875998111
1,30,15.07333838148193
1,31,18.606508008498846
1,32,9.3628878766880135
1,33,-10.557231621798183
1,34,7.5002288767481193
1,35,30.700825933268217
1,36,22.599338185821292
1,37,-2.26568641050538
1,38,-26.259858819405956
1,39,5.7386905411742841
1,40,-3.3830667162354224
1,41,22.932050903794469
1,42,-14.840716513753675
1,43,-0.17183552678314984
1,44,-7.2479134211494971
1,45,-19.254756850444892
1,46,-3.444865838370661
1,47,20.045521518512572
1,48,1.5969051159594905
1,49,0.88583721104966573
1,50,2.2748456925530345
1,51,-18.505829544701164
1,52,-26.849263643122807
1,53,0.2609163959929785
1,54,2.7826661879084469
1,55,-10.318157708270062
1,56,56.534166074246627
1,57,-34.693379470041833
1,58,-12.159311209297307
1,59,5.4964328021398199
1,60,-30.710711336501518
1,61,-9.4997907083030153
1,62,-2.233802476210077
1,63,4.9797476126634637
1,64,-16.071614851150091
1,65,-27.795344209608984
1,66,17.036465314287678
1,67,9.6951247972446968
1,68,-10.506896860797021
1,69,16.288864255717137
1,70,0.95659458957770305
1,71,-13.011656738790112
1,72,-0.050451536418549769
1,73,-15.793943246330826
1,74,22.905862265288267
1,75,-2.3961605344563042
1,76,-17.064873212526287
1,77,-3.7771516701909875
1,78,-8.9185875422608643
1,79,-27.713824744546422
1,80,-6.6202483090561666
1,81,-7.8494500520007584
1,82,13.199964361077685
1,83,5.0117800646683888
1,84,-5.4226147582427009
1,85,-12.312145473819692
1,86,5.4332149590825001
1,87,7.9477203102050211
1,88,-17.829339253475705
1,89,0.4980593286595828
1,90,-43.369509980325418
1,91,-23.81158626086123
1,92,-1.3943502808154153
1,93,11.276960834798345
1,94,9.4291025636182102
1,95,18.17320544616857
1,96,-21.274568613192518
1,97,-6.5782295762430483
1,98,-5.0010339030145383
1,99,-22.803374721131693
1,100,-11.473979696029804
1,101,27.032764653028856
1,102,43.804737059494883
1,103,-4.9539432031680999
1,104,-3.346005819956805
1,105,-26.030595240890896
1,106,-30.068589803421109
1,107,-155.13108614232206
1,108,-4.9012066312082947
1,109,4.1485783199116764
1,110,-17.060816349488867
1,111,-20.138498186082955
1,112,-17.158192909223679
2,0,-6.6700722469532199
2,1,10.47623575612179
2,3,-1.1623941767907435
2,4,34.174595983030514
2,5,25.068344086249674
2,6,-0.32118690792438209
2,7,1.4301113060868598
2,8,26.962732208306083
2,9,7.7387941887364269
2,10,-1.3004106368983146
2,11,-40.233569473766757
2,12,-4.3356104185373532
2,13,10.427231440649772
2,14,-2.6369347713821831
2,15,8.7239994012218691
2,16,-20.708485173380815
2,17,26.549629068152548
2,18,-21.186595392158448
2,19,42.924805025684577
2,20,-16.030783745144721
2,21,24.529163878349745
2,22,7.9238658485878783
2,23,-138.90845070422534
2,24,-17.392727733848268
2,25,-10.99984369326353
2,26,42.483482786594251
2,27,-12.40648391753594
2,28,5.6399805965804042
2,29,-8.8623825569596715
2,30,22.046098399305396
2,31,29.12698622316875
2,32,27.908429994363303
2,33,-2.4985525930644896
2,34,-7.3388541732970296
2,35,21.719701987791414
2,36,22.19237593946476
2,37,-25.897022089803791
2,38,-27.571882088109888
2,39,8.6736157336767175
2,40,-18.724631971181523
2,41,16.952926845516444
2,42,-26.215945392873675
2,43,5.9047209364561839
2,44,-0.78628732289034009
2,45,-14.881277132520578
2,46,-24.84516714730843
2,47,33.294644664702808
2,48,-12.395230599854553
2,49,-17.69600388923303
2,50,32.75081091531392
2,51,33.520027370203543
2,52,-33.799637355648017
2,53,-8.4387095622135817
2,54,-11.025877136564882
2,55,10.293923020883931
2,56,68.767193042730241
2,57,-50.663705594221064
2,58,-16.531850678539321
2,59,12.295461587121256
2,60,-48.5542064354267
2,61,-16.335257271912372
2,62,-19.291521223918114
2,63,-3.2897635860905639
2,64,-33.403402101150078
2,65,-28.76538074601455
2,66,23.59922399332596
2,67,11.021336306030786
2,68,-46.048928332652729
2,69,26.149941678756061
2,70,1.5458794837153229
2,71,-14.964504923144467
2,72,12.499436413765816
2,73,-23.657465235490463
2,74,7.3050341508499788
2,75,-19.063951695621643
2,76,-32.428206059828881
2,77,-4.366626469819205
2,78,-28.379540400296509
2,79,-53.467772289865025
2,80,-29.239882078476491
2,81,-17.672529266765462
2,82,44.590074238933752
2,83,18.499567353499753
2,84,7.4044534767131074
2,85,-15.279515222717189
2,86,-27.165242546489043
2,87,4.0656434412741005
2,88,-16.828372463544945
2,89,20.20660506460948
2,90,-62.799299587867253
2,91,6.2627191721759194
2,92,3.3073292647436467
2,93,33.034331585833321
2,94,-13.020847017481287
2,95,26.512406633925217
2,96,-9.9093147715765699
2,97,-8.562080153731376
2,98,-10.667819045497899
2,99,-33.651500983772635
2,100,-11.924134201013736
2,101,31.925238106120062
2,102,41.224406992787046
2,103,-4.6128167244011333
2,104,-29.840314260989253
2,105,-25.710910335887117
2,106,-27.659452192795136
2,107,-138.90845070422534
2,108,-12.69212292326786
2,109,-9.6448224477726683
2,110,-45.503166241079199
2,111,-23.643757540458466
2,112,-6.8752746363237041
3,0,-11.610836822114297
3,1,11.004464513689225
3,2,-21.504207885840344
3,4,19.501752769116614
3,5,14.055208229460856
3,6,3.4565099823545111
3,7,1.1191723947240011
3,8,20.485979018907621
3,9,-2.0800889623802741
3,10,-12.005993469848883
3,11,-20.308114148041128
3,12,-22.019396363472531
3,13,2.6469239472230823
3,14,-4.1023998711032723
3,15,0.45482853442974908
3,16,-6.3907335275816335
3,17,20.180347855522484
3,18,-13.789364503959852
3,19,8.6318714161240297
3,20,-19.88347956048883
3,21,19.070844338547889
3,22,-4.5824347799521377
3,23,-151.4817309311332
3,24,-20.720724547219461
3,25,-6.1040067615635181
3,26,16.936422729477883
3,27,11.278394703802602
3,28,12.936597239849934
3,29,7.6266083946541663
3,30,21.198144568229875
3,31,17.69948526630629
3,32,8.2309354026833308
3,33,-8.5464792332309347
3,34,-0.28271929317136596
3,35,38.926174911470483
3,36,26.745975152537266
3,37,-12.325202833748051
3,38,-30.791588492069039
3,39,12.726594467122684
3,40,-0.136372368610748
3,41,27.491520888229942
3,42,-16.571617973903539
3,43,7.9043061288498322
3,44,-7.1404964587402322
3,45,-21.90065854254803
3,46,-12.138123400734251
3,47,19.444853530285069
3,48,17.443327645666425
3,49,0.049599918255023072
3,50,-6.2138684678935396
3,51,-35.330667636025218
3,52,-31.542081501875025
3,53,-8.5880061417815909
3,54,7.3369144090982692
3,55,-16.982698220353473
3,56,58.97588984547825
3,57,-32.791853925462284
3,58,-21.390935712370318
3,59,7.6280432507632518
3,60,-33.120295888847203
3,61,-16.680677047590869
3,62,-4.7230529148404088
3,63,12.662729152330265
3,64,-18.909805109655085
3,65,-27.812848790153151
3,66,27.040824556046211
3,67,13.944057663436141
